,code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
138,ERGP23101247,GRADUATE AND UNDER GRADUATE DEGREE PROGRAMMES IN NUCLEAR SCIENCE AND ENGINEERING,ONGOING,70000000.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
139,ERGP30125462,"PROJECT MONITORING AND EVALUATION
",ONGOING,35000000.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
140,ERGP30172466,REHABILITATION OF EXISTING STRCUTURES LABORATORIES OFFICES AND PROCUREMENT OF EQUIPMENT AT THE NUCLEAR RESEARCH CENTRES,ONGOING,70000000.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
141,ERGP30224149,MARKETING ADVOCACY AND UPGRADE ACTIVITIES FOR THE USE OF GAMMA IRRADIATION FACILITY (GIF) AT NTC SHEDA AND MPRR,ONGOING,70000000.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
142,ERGP9101264,PAYMENT OF NATIONAL OBLIGATION TO IAEA AFRA AND OTHER INTERNATIONAL ORGANISATIONS AND COUNTERPART FUNDING OF TECHNICAL COOPERATION,ONGOING,140000000.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
143,ERGP9101267,PAYMENT OF NATIONAL OBLIGATIONS TO CTBTO AND OTHER INTERNATIONAL ORGANISATIONS AND CUNTERPART FUNDING OF TECHNICAL PROJECTS,ONGOING,30163162.0,111048001,NIGERIA ATOMIC ENERGY COMMISSION & ITS CENTRES,
144,ERGP1224383,"LAND/BUSH CLEARING OF NALDA FARMS IN SOME STATES
",ONGOING,1400000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
145,ERGP1224387,"LAND PREPERATION OF NALDA FARMS IN SOME STATES
",ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
146,ERGP1224390,"EXCAVATION OF TRENCHES ALONG NALDA FARMS IN SOME STATES
",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
147,ERGP1224391,"PROCUREMENT OF SEEDS, FERTILIZERS, AGROCHEMICALS AND INPUTS TO NALDA EXISTING FARMS",ONGOING,56000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
148,ERGP1224393,"PROCUREMENT OF AGRICULTURAL WORKING MATERIALS - (KNAPSACKS, WHEEL BARROWS, RAINCOATS, RAINBOOTS, SAFETY BOOTS ETC)",ONGOING,36487500.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
149,ERGP1224397,MONITORING AND SECURING OF CULTIVATED FARMLANDS AND ON-FARM INFRASTRUCTURES IN STATES WITH PROJECTS,ONGOING,56000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
150,ERGP1224400,NALDA STAFF ENHANCEMENT ON REMOTE SENSING AND EFFECTIVE USE OF UAVs (UNMANNED AERIAL VEHICLES) FOR AGRICULTURAL PURPOSES,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
151,ERGP1224402,"NALDA STAFF ENHANCEMENT FOR DIGITILIZATION OF NALDA HEADQUARTERS OFFICE
",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
152,ERGP1224404,PROCUREMENT OF OFFICE EQUIPMENT FOR DIGITALIZATION OF NALDA HEADQUARTERS AND STATE OFFICES,ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
153,ERGP1224406,"INSTALLATION OF INTERNET SERVICE HARDWARE AND SOFTWARE IN NALDA HQ OFFICE AND OTHER LOCATIONS (INCLUDING FIBER OPTICS, SWITCHES, ROUTERS,",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
154,ERGP1224410,PROCUREMENT OF MOTORCYCLES AND CARGO TRICYCLES FOR FARM SUPERVISION FARMLAND IN SOME STATES,ONGOING,60480000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
155,ERGP1224412,PROCUREMENT OF ON-FARM INFRASTRUCTURES (PRE-FABRICATED CONTAINERS) FOR MOBILE FARMHOUSE AND ON-FARM STORAGE IN NALDA FARMS,ONGOING,98490000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
156,ERGP1224415,CONSTRUCTION OF SOLAR POWERED BOREHOLES AND OVERHEAD TANK IN NALDA FARMS AND CLUSTERS IN SOME STATES,ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
157,ERGP1224419,CONSTRUCTION OF SOLAR POWERED TUBEWELLS FOR IRRIGATION IN NALDA FARMS IN SOME STATES,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
158,ERGP1224423,PROCUREMENT OF 2 NOS 235 HP EARTH MOVING EQUIPMENT( BULLDOZERS) FOR BUSH CLEARING FOR NALDA FARMS,ONGOING,630000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
159,ERGP1224426,"PROCUREMENT OF 1 NOS 20 TONS EXCAVATORS FOR WORKS IN NALDA FARMS
",ONGOING,245000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
160,ERGP1224430,"PROCUREMENT OF 4 NOS OFFICIAL VEHICLES FOR NALDA HEADQUARTERS
",ONGOING,420000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
161,ERGP1224431,"PROCUREMENT OF 6 NOS MODERN WORKSHOP TOOLS FOR NALDA FARMS
",ONGOING,7000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
162,ERGP1224436,"PROCUREMENT OF 1 NOS 10 TONS MAINTENANCE TRUCK FOR NALDA FARMS
",ONGOING,52500000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
163,ERGP1224439,DESIGN AND CONSTRUCTION OF 1 NOS WAREHOUSE FOR STORAGE OF QUIPMENTS AND MATERIALS,ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
164,ERGP1224443,"RENT/RENOVATION OF NALDA HEADQUARTERS FOR OFFICE ACCOMODATION
",ONGOING,245000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
165,ERGP1224445,"FURNISHING OF NALDA HEADQUARTERS OFFICE
",ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
166,ERGP1224448,"FURNISHING OF NALDA STATE OFFICES
",ONGOING,52500000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
167,ERGP1224450,MONITORING AND EVALUATION OF PROJECTS (INCLUDING CONSULTANCY SERVICE FOR EXTERNAL AUDITORS AND OTHER SERVICES),ONGOING,105000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
168,ERGP1224453,"DESIGN, CONSTRUCTION,DEVELOPMENT AND PROVISION OF STRUCTURES AT NALDA INSTITUTES OF AGRIBUSINESS AND ENTREPRENEURSHIP",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
169,ERGP1224456,"DESIGN AND CONSTRUCTION OF 1 NOS NALDA CLUSTERED FISH FARMS
",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
170,ERGP1224458,"CONSTRUCTION OF FARM HOSTELS/FARM HOUSING UNITS FOR FARMERS
",ONGOING,15747386.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
171,ERGP1224461,CONSTRUCTION OF EROSION CONTROL STRUCTURES AND MEASURES ON NALDA FARMS,ONGOING,14000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
172,ERGP1224462,"PROVISION OF ON-FARM SOLAR POWERED LIGHTNING ON NALDA FARMS
",ONGOING,14000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
173,ERGP1224465,"CONSTRUCTION OF RURAL FARM ACCESS ROADS FOR NALDA FARMS
",ONGOING,14000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
174,ERGP1233611,"PROMOTION OF BIODIVERSITY: DEVELOPMENT OF PLANTATIONS - BANANA, TEAK TREES AND CASHEW TREES TO ENHANCE YIELD AND CONTIBUTE TO FOOD AND FIBRE",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
175,ERGP1233612,PROMOTION OF BIODIVERSITY:REARING AND HARVESTING OF HONEY BEES AND RELATED PRODUCTS (APICULTURE) TO ENHANCE POLLINATION AND BIODIVERSITY IN,ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
176,ERGP1234850,"PROVISION AND SUPPLY OF FERTILIZERS TO FARMERS ACROSS KADUNA NORTH LGAS.
",ONGOING,245000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
177,ERGP1234851,"PROVISION OF GRAINS AND OTHER ITEMS TO THE PEOPLE OF KAWO, GUMAWA, GETSO, KWAMI AND OTHER RELATED AREAS",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
178,ERGP1234852,"CONSTRUCTION OF RURAL ACCESS ROAD IN AGRICULTURAL AREAS OF KARGO, KEKUKA, D/BULUM AND OTHER RURAL AREAS",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
179,ERGP1234853,"CONSTRUCTION OF RURAL ROADS TO ENHANCE RURAL DEVELOPMENT IN KUKU, GODIYA, ROMO AND OTHER ASSOSIATED AREAS",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
180,ERGP1234854,"CONSTRUCTION OF ROADS CONNECTING FARMING SETTLEMENTS IN WARRI, G-GADA, TSAURE AND OTHER RELATED ROADS",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
181,ERGP1234855,"SUPPLY OF FERTILIZER AND OTHER FARM INPUTS IN FARMING AREAS OF LAKWAYA, KARA, G/DUNIYA AND OTHER SURRONDING AGRICULTURAL AREAS",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
182,ERGP1234856,"SUPPLY OF LIGHTENING INFRASTRUCTURE TO ENHANCE SECURITY IN THE FARMING SETTLEMENTS OF F/RUWA, GOGORI, D-ISA AND B-DAKO",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
183,ERGP1234857,"AQUATEC AND FARMS DEVELOPMENT IN RURAL COMMUNITIES IN LAGOS EAST SENATORIAL DISTRICT, LAGOS STATE",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
184,ERGP1234858,PURCHASE OF MOTORCYCLES TO ASSIST COMMUNITIES AFFECTED BY BANDITRY IN BARGAJA,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
185,ERGP1234859,"CONSTRUCTION OF MINI STADIUM IN KINDIYO, CHAM BALANGA/BILLIRI FEDERAL CONSTITUENCY, GOMBE STATE",ONGOING,420000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
186,ERGP1234860,"CONSTRUCTION OF EARTH DAMS TO SUPPORT FARMERS IN GOMBE STATE
",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
187,ERGP1234861,"CONSTRUCTION OF SOLAR STREET LIGHT, RURAL ELECTRIFICATION AND SUPPLY OF TRANSFORMERS IN SOME SELECTED FARMERS COMMUNITIES TO ENHANCE SECURITY",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
188,ERGP1234862,CONSTRUCTION OF MINI SHOPS/MARKET STORES FOR SMALL AND MEDIUM SCALE BUSINESS OWNERS IN GOMBE STATE,ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
189,ERGP1234863,"SUPPLY OF FARM IMPLEMENTS INCLUDING TRACTORS, FERTILIZER, FOOD ITEMS, GRAINS AND OTHER ITEMS TO SUPPORT FARMERS IN GOMBE STATE (MULTIPLE LOTS)",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
190,ERGP1234864,CONSTRUCTION OF CLASSROOM BLOCKS FOR FARMERS COMMUNITIES IN NORTH EAST AND OTHER PARTS OF THE COUNTRY. (MULTIPLE LOTS),ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
191,ERGP1234865,"CONSTRUCTION OF CHURCHES, MOSQUES AND SUPPORT FOR RELIGIOUS GROUPS IN SOME SELECTED FARMERS COMMUNITIES IN GOMBE STATE",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
192,ERGP1234866,PROVISION OF GRANTS TO FARMERS AND SMALL-SCALE BUSINESS OWNERS IN GOMBE STATE,ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
193,ERGP1234867,"SPECIAL EMPOWERMENT PROGRAMME IN AGRIC BUSINESS (FISH FARMING, HATCHING, SMOKING AND MARKETING) FOR YOUTH AND WOMEN IN ANKPA LOCAL",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
194,ERGP1234868,SUPPLY OF STARTER KITS FOR FARMERS IN CAPACITY BUILDING IN ANKPA/OMALA/OLAMABORO FEDERAL CONSTITUENCY KOGI STATE,ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
195,ERGP1234869,CONSTRUCTION OF ALL IN ONE SOLAR POWERED STREET LIGHT WITH LIGHT BREED LUMP AND 60WATTS IN SELECTED RURAL COMMUNITIES IN KOGI STATE,ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
196,ERGP1234870,RENOVATION OF 2 BLOCKS OF CLASSROOM IN SELECTED AREAS ACROSS OMALA LOCAL GOVERNMENT AREA OF KOGI STATE,ONGOING,21000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
197,ERGP1234871,"CONTRUCTION AND INSTALLATION OF ALL-IN-ONE STREET LIGHTS IN ANKPA TOWNSHIP, KOGI STATE.",ONGOING,14000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
198,ERGP1234872,"PURCHASE OF SEWING MACHINES TO WOMEN AND YOUTH WHO ARE AFFECTED BY BANDITRY IN ISA/SABON/BIRNI FEDERAL CONSTITUENCY, SOKOTO STATE",ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
199,ERGP1234873,"PROVISION OF ALL-IN-ONE SOLAR STREETLIGHTS IN SELECTED LOCATIONS IN IWO, OSUN STATE",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
200,ERGP1234874,"CONTRIBUTION OF INTERLOCKING ROAD AND DRAINAGE ON FARM ROAD, OSENI/WOSILAT STREET, IJAGBO",ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
201,ERGP1234875,"CAPACITY BUILDING ON PRODUCTION OF ORGANIC SUPPLEMENTS FOR LIVESTOCK TO PREVENT AGAINST DISEASE, AND INCREASE YIELD/PRODUCTION TO FARMERS ACROSS",ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
202,ERGP1234876,"CONSTRUCTION OF RURAL ROAD IN MANGUN-DANGKON-MUSHERE ROAD, MUNGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE.",ONGOING,322000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
203,ERGP1234877,"PROVISION OF AGRICULTURAL INPUTS AND IMPLEMENTS IN MANGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE",ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
204,ERGP1234878,"CONSTRUCTION OF RURAL ROADS IN KALTUNGO/SHONGOM FEDERAL CONSTITUENCY, GOMBE STATE",ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
205,ERGP1234879,SUPPLY AND INSTALLATION OF SOLAR STREETLIGHTS IN VARIOUS LOCATIONS TO ENHANCE SECURITY FOR RURAL FARMERS IN KALTUNGO/SHONGOM FEDERAL,ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
206,ERGP1234880,"SUPPLY OF AGRICULTURAL IMPLEMENTS TO FISH FARMERS IN APAPA FEDERAL CONSTITUENCY, LAGOS",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
207,ERGP1234881,TRAINING AND EMPOWERMENT OF YOUTH AND WOMEN ON AGRICULTURAL INPUTS TO THE PEOPLE AFFECTED BY BANDITRY,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
208,ERGP1234882,PROVISION OF MOTORCYCLE IN ISA/ SABON BIRINI FEDERAL CONSTITUENCY SOKOTO STATE,ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
209,ERGP1234883,SUPPLY OF FERTILIZER AND WATER PUMPS TO FARMERS IN ISA/SABON BIRINI FED. CONSTITUENCY SOKOTO STATE.,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
210,ERGP1234884,SUPPLY OF SEWING MACHINES TO YOUTH AND WOMEN AFFECTED BY BANDITRY IN ISA SABON BIRINI FED. CONSTITUENCY SOKOTO STATE.,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
211,ERGP1234885,"SUPPLY OF FERTILIZER TO IMPROVE FOOD SECURITY FOR YOUTHS AND WOMEN, KALTUNGO/SHONGOM FED CONSTITUENCY, GOMBE STATE",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
212,ERGP1234886,"PROVISION OF TRAINING ON ICT/DIGITAL SKILLS TO YOUTHS IN MANGU/BOKKOS FED CONST, PLATEAU STATE",ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
213,ERGP1234887,PURCHASE OF MOTORCYCLES TO THE PEOPLE AFFECTED BY BANDITRY IN SABON BIRINI,ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
214,ERGP1234888,"CONSTRUCTION OF AKPA -AGUDU TO TSE IORBO ACCESS ROAD IN TARKA LGA, GBOKO/TARKA FEDERAL CONSTITUENCY, BENUE STATE.",ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
215,ERGP1234889,"SUPPLY OF SOLAR POWERED STREET LIGHT IN KOKO-BESSE AND MAIYAMA FEDERAL CONSTITUENCY, KEBBI STATE",ONGOING,17500000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
216,ERGP1234890,"CONSTRUCTION OF BLOCK OF 15 UNIT SELF CONTAIN APARTMENT RESIDENCES IN FARM COMMUITY IN ZURU, FAKAI, DANKO Ã¢â¬â WASAGU AND SAKABA FEDERAL",ONGOING,161000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
217,ERGP1234891,ESTABLISHMENT OF POULTRY PENS HOUSES IN RURAL COMMUNITIES IN LAGOS EAST SENATORIAL DISTRICT.,ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
218,ERGP1234892,PROVISION OF MOTORCYCLES FOR ISA SABON BIRNI FEDERAL CONSTITUENCY SOKOTO STATE,ONGOING,28000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
219,ERGP1234893,"SUPPLY OF SCHOOL FURNITURE ACROSS JIGAWA SOUTH SENATORIAL DISTRICT, JIGAWA STATE",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
220,ERGP1234894,"CONSTRUCTION OF LEVEL 1 PRIMARY HEALTH CENTER IN UGBAWKA COMMUNITY IN ENUGU EAST SENATORIAL DISTRICT, ENUGU STATE",ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
221,ERGP1234895,"CONSTRUCTION AND FURNISHING OF PRIMARY HEALTH CARE CENTRE IN GABUKKA AREA OF GOMBE NORTH SENATORIAL DISTRICT, GOMBE STATE",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
222,ERGP1234896,"CONSTRUCTION AND FURNISHING OF PRIMARY HEALTH CARE CENTRE IN MALLAM INNA AREA OF GOMBE NORTH SENATORIAL DISTRICT, GOMBE STATE.",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
223,ERGP1234897,CONSTRUCTION OF TARRED FEEDER ROADS EROSION CONTROL AND DRAINAGES IN DABAN FULANI AND MADU KELLUMI AREAS OF KWAMI LOCAL GOVERNMENT IN,ONGOING,210000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
224,ERGP1234898,"PROVISION AND SUPPLY OF PESTICIDES, INSECTICIDES TO FARMERS ACROSS KADUNA NORTH SENATORIAL DISTRICT, KADUNA STATE.",ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
225,ERGP1234899,"PROVISION AND SUPPLY OF IRRIGATION PUMPING MACHINES TO FARMERS ACROSS KADUNA NORTH SENATORIAL DISTRICT, KADUNA STATE.",ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
226,ERGP1234900,"LINE DRAIN AND BOX CULVERT CONSTRUCTION OF FARM ACCESS ROAD IN EDIDI, KWARA STATE",ONGOING,70000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
227,ERGP1234901,"RURAL ELECTRIFICATION PROJECTS IN IFEDAYO IN OSUN CENTRAL.
",ONGOING,105000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
228,ERGP1234902,"PROVISION AND INSTALLATION OF 200KVA/300KVA OF TRANSFORMERS TO SPECIFIC AREAS IN OSUN CENTRAL, OSUN STATE.",ONGOING,105000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
229,ERGP1234903,"CONSTRUCTION OF ASPHALT OVERLAY SPECIFIC ROAD IN OSUN CENTRAL, OSUN STATE.",ONGOING,84000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
230,ERGP1234904,"CONSTRUCTION AND REHABILITATION OF 1KM ROAD IN BORIPE LGA, OSUN CENTRAL, OSUN STATE.",ONGOING,84000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
231,ERGP1234905,"SUPPLY OF NPK FERLIZER FOR FARMERS IN ILORIN WEST/ASA FEDERAL CONSTITUENCY, KWARA STATE",ONGOING,21000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
232,ERGP1234906,"SUPPLY AND DISTRIBUTION OF ASSORTED GRAINS TO VULNERABLE PEOPLE IN GOMBE AND KWAMI LOCAL GOVERNMENT AREAS OF GOMBE NORTH SENATORIAL DISTRICT,",ONGOING,35000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
233,ERGP1234907,"GRADING OF ACCESS ROADS IN EKITI CENTRAL SENATORIAL DISTRICT, EKITI STATE
",ONGOING,280000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
234,ERGP1234908,"SUPPLY OF ITEMS FOR ECONOMIC EMPOWERMENT TO WOMEN AND YOUTHS IN MANGU/BOKKOS FEDERAL CONSTITUENCY, PLATEAU STATE",ONGOING,21000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
235,ERGP1234909,PROVISION OF ALL-IN-ONE SOLAR STREETLIGHTS WITH HIGH BREED LUMEN AND 80 WATTS LED LIGHTS IN SOME SELECTED RURAL COMMUNITIES AND FARM IN NIGER,ONGOING,140000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
236,ERGP1234910,"URGENT REHABILITATION OF DAM AND WATER TREATMENT PLANT FACILITY, INSTALLATION OF NEW EQUIPMENT, AND UPGRADE OF WATER CONTROL SYSTEM IN",ONGOING,350000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
237,ERGP1234911,"SUPPLY OF 14 SEATER 5 SPEED MANUAL TRANSMISSION BUSES FOR SUBSIDIZED COMMUTER SERVICES FOR BOSSO, GURARA AND SULEJA LGAS OF ZONE B, NORTH",ONGOING,560000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
238,ERGP1234912,"PROVISION AND INSTALLATION OF MAGNETIC RESONANCE IMAGING (MRI) MACHINE USED IN RADIOLOGY SECTION IN MEDICAL DIAGNOSTICS CENTRE ZONE B, MINNA",ONGOING,1050000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
239,ERGP1234913,"CONSTRUCTION AND PROVISION OF SOLAR BOREHOLES AND HAND PUMP BOREHOLES IN SELECTED WARDS OF RAFI, GURARA AND OTHERS.",ONGOING,175000000.0,111056001,NATIONAL AGRICULTURAL LAND DEVELOPMENT AUTHORITY (NALDA),
