code,ergp_line_item,status,amount,mda_code,agency,mother_ministry
ERGP28202346,"DESIGN AND BUILDING OF OFFICE ACCOMMODATION (LAND ALREADY ACQUIRED)
",ONGOING,"63,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202350,"IDENTIFICATION AND CLASSIFICATION OF IWRM STRUCTURES IN NIGERIA
",ONGOING,"10,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202352,"DEVELOPMENT OF GREY WATER FOOTPRINT IN NIGERIA
",ONGOING,"17,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202354,DEVELOPMENT OF INTEGRATED LAKE MANAGEMENT PLANS FOR EFFECTIVE ECOSYSTEM SERVICE DELIVERY,ONGOING,"21,420,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202355,"EFFECTIVE IMPLEMENTATION OF OPERATIONAL PROCEDURES IN IWRM
",ONGOING,"10,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202359,"IDENTIFICATION AND CLASSIFICATION OF WATER USERS IN THE CATCHMENTS AREAS
",ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202361,"INSTALLATION OF SOLAR SYSTEM
",ONGOING,"7,179,200",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202363,"INSTITUTIONALIZATION/DIGITALIZATION OF PERFOMANCE MANAGEMENT SYSTEM, RECOGNITION, REWARD AND AWARD, PILLARS OF FCSSIP 25",ONGOING,"14,417,445",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202410,NATIONAL STAKEHOLDERS CONSULTATIONS ON INTEGRATED WATER RESOURCES MANAGEMENT IN NIGERIA,ONGOING,"12,320,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202416,"NIWRMC STRATEGY ROAD MAP AND ACTION PLAN (2023-2030)
",ONGOING,"3,549,350",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202422,IMPLEMENTATION OF PROCEDURES AND ACTIONS IN THE ISSUANCE OF WATER USE LICENCE TO BULK WATER USERS,ONGOING,"3,587,500",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202424,ASCERTAINING THE RIVER HEALTH CONDITION OF MAJOR RIVERS IN NIGERIA (RIVER BENUE),ONGOING,"3,589,355",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202428,"ESTABLISHMENT OF WATER QUALITY LABORATORY.
",ONGOING,"7,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202444,PREPARATION OF POLICY FOR THE ENFORCEMENT OF PAYMENT OF OUTSTANDING REVENUE OF WATER USE CHARGES,ONGOING,"14,525,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202460,ESTABLISHMENT OF IWRM DATABANK IN THE EASTERN LITTORAL AND STRENTHENING REMOTE SENSING LABORATORY IN THE HEADQUARTERS,ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202462,"GEOSPATIAL DATA ON GROUNDWATER QUALITY IN THE EASTERN LITORAL
",ONGOING,"4,900,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226675,"ASSESSMENT FOR CONSERVATION PLANS OF WETLANDS IN NIGERIA
",ONGOING,"14,140,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226723,DEVELOPMENT OF FRAMEWORK FOR QUANTITATIVE ASSESSMENT OF CLIMATE CHANGE IMPACTS ON WATER-RELATED ACTIVITIES IN NIGER CENTRAL,ONGOING,"7,675,082",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226920,MONITORING OF DAMS PERFORMANCE IN COMPLIANCE TO WATER REGULATIONS FOR MAXIMIZED REVENUE GENERATION.,ONGOING,"6,825,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227026,INVENTORY DIGITIZATION OF THE COMMISSION'S ASSETS IN HEADQUARTERS AND CATCHMENT OFFICES,ONGOING,"3,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227149,"INVENTORY/SURVEY OF WATER RESOURCES FACILITIES.
",ONGOING,"3,920,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227306,PREPARATION OF PROCEDURAL GUIDELINES AND ENGAGEMENT OF LEGAL PRACTITIONERS IN THE SIX GEO POLITICAL ZONES FOR THE ENFORCEMENT OF WATER,ONGOING,"101,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227449,ESTABLISHMENT OF IWRM DATABANK AND REMOTE SENSING LABORATORY IN HA-8 (LAKE CHAD CATCHMENT OFFICE),ONGOING,"7,511,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227477,"MAPPING OF SURFACE WATER RESOURCES IN HA-4 & HA-6
",ONGOING,"7,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227516,"PROVISION OF STORAGE FACILITIES, ARCHIVING AND DIGITIZATION OF PROCUREMENT RECORDS/DOCUMENT",ONGOING,"7,052,500",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227542,"ORGANIZATION OF SEMINARS ON EFFECTIVE PRESS MEDIA CAMPAIGN AND PUBLICITY
",ONGOING,"3,850,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227546,"COLLABORATION WITH MEDIA ORGANIZATIONS ON WATER RELATED PROGRAMME
",ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227568,PROGRAMME/SEMINAR ON THE IMPACT OF NEW MEDIA ON THE FUNCTIONS OF THE COMMISSION,ONGOING,"3,220,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28231312,"EMPOWERMRNT/ POVERTY ALLEVIATION ACROSS ADAVI LOCAL GOVERNMENT AREA, KOGI STATE",ONGOING,"70,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28241268,"CONSTRUCTION OF SOLAR POWERED BOREHOLE IN SELECTED COMMUNITIES IN OKENE SENATORIAL DISTRICT, KOGI STATE.",ONGOING,"70,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28241274,"PROVISION AND SUPPLY OF WATER PUMPING MACHINE FOR IRIGATION IN ZAMFARA WEST SENATORIAL DISTRICT, ZAMFARA STATE",ONGOING,"35,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28139929,FIELD/TECHNICAL SITE ASSESEMENT FOR THE ADMINISTRATION AND ISSUANCE OF WATER USE LICENCE,ONGOING,"7,035,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28139932,"WATER RESOURCES REGULATIONS AND COORDINATION IN CATCHMENT OFFICES
",ONGOING,"7,390,775",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28149954,STRENGTHENING OF THE HEADQUARTERS AND CATCHMENT MANAGEMENT OFFICES (EIGHT (8) ZONAL OFFICES),ONGOING,"7,327,600",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28149958,"NATIONAL TECHNICAL SUB-COMMITTEE ON INTEGRATED WATER RESOURCES MANAGEMENT SECRETARIAT ACTIVITIES (REGULAR MEETINGS, WORKSHOP AND",ONGOING,"9,166,700",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28149966,"PROVISION OF SECURITY INFRASTRUCTURE FOR THE COMMISSION
",ONGOING,"4,515,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28168600,PREPARATION OF FRAMEWORK FOR WATER USE REGULATION FOR WATER METERING FOR IMPORTERS AND MANUFACTURERS,ONGOING,"7,105,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28168613,SUPPORT FOR CONFLICT MANAGEMENT IN THE ENFORCEMENT OF THE WATER RESOURCES ACT.,ONGOING,"15,400,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28168621,REGULARIZATIONS OF WATER USE LICENCE TERMS AND CONDITIONS; INTERFACE WITH LAW ENFORCEMENT AGENCIES (ENFORCEMENT) AND THE NATIONAL ASSEMBLY,ONGOING,"17,675,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202346,"DESIGN AND BUILDING OF OFFICE ACCOMMODATION (LAND ALREADY ACQUIRED)
",ONGOING,"63,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202350,"IDENTIFICATION AND CLASSIFICATION OF IWRM STRUCTURES IN NIGERIA
",ONGOING,"10,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202352,"DEVELOPMENT OF GREY WATER FOOTPRINT IN NIGERIA
",ONGOING,"17,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202354,DEVELOPMENT OF INTEGRATED LAKE MANAGEMENT PLANS FOR EFFECTIVE ECOSYSTEM SERVICE DELIVERY,ONGOING,"21,420,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202355,"EFFECTIVE IMPLEMENTATION OF OPERATIONAL PROCEDURES IN IWRM
",ONGOING,"10,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202359,"IDENTIFICATION AND CLASSIFICATION OF WATER USERS IN THE CATCHMENTS AREAS
",ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202361,"INSTALLATION OF SOLAR SYSTEM
",ONGOING,"7,179,200",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202363,"INSTITUTIONALIZATION/DIGITALIZATION OF PERFOMANCE MANAGEMENT SYSTEM, RECOGNITION, REWARD AND AWARD, PILLARS OF FCSSIP 25",ONGOING,"14,417,445",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202410,NATIONAL STAKEHOLDERS CONSULTATIONS ON INTEGRATED WATER RESOURCES MANAGEMENT IN NIGERIA,ONGOING,"12,320,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202416,"NIWRMC STRATEGY ROAD MAP AND ACTION PLAN (2023-2030)
",ONGOING,"3,549,350",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202422,IMPLEMENTATION OF PROCEDURES AND ACTIONS IN THE ISSUANCE OF WATER USE LICENCE TO BULK WATER USERS,ONGOING,"3,587,500",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202424,ASCERTAINING THE RIVER HEALTH CONDITION OF MAJOR RIVERS IN NIGERIA (RIVER BENUE),ONGOING,"3,589,355",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202428,"ESTABLISHMENT OF WATER QUALITY LABORATORY.
",ONGOING,"7,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202444,PREPARATION OF POLICY FOR THE ENFORCEMENT OF PAYMENT OF OUTSTANDING REVENUE OF WATER USE CHARGES,ONGOING,"14,525,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202460,ESTABLISHMENT OF IWRM DATABANK IN THE EASTERN LITTORAL AND STRENTHENING REMOTE SENSING LABORATORY IN THE HEADQUARTERS,ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28202462,"GEOSPATIAL DATA ON GROUNDWATER QUALITY IN THE EASTERN LITORAL
",ONGOING,"4,900,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226675,"ASSESSMENT FOR CONSERVATION PLANS OF WETLANDS IN NIGERIA
",ONGOING,"14,140,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226723,DEVELOPMENT OF FRAMEWORK FOR QUANTITATIVE ASSESSMENT OF CLIMATE CHANGE IMPACTS ON WATER-RELATED ACTIVITIES IN NIGER CENTRAL,ONGOING,"7,675,082",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28226920,MONITORING OF DAMS PERFORMANCE IN COMPLIANCE TO WATER REGULATIONS FOR MAXIMIZED REVENUE GENERATION.,ONGOING,"6,825,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227026,INVENTORY DIGITIZATION OF THE COMMISSION'S ASSETS IN HEADQUARTERS AND CATCHMENT OFFICES,ONGOING,"3,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227149,"INVENTORY/SURVEY OF WATER RESOURCES FACILITIES.
",ONGOING,"3,920,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227306,PREPARATION OF PROCEDURAL GUIDELINES AND ENGAGEMENT OF LEGAL PRACTITIONERS IN THE SIX GEO POLITICAL ZONES FOR THE ENFORCEMENT OF WATER,ONGOING,"101,500,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227449,ESTABLISHMENT OF IWRM DATABANK AND REMOTE SENSING LABORATORY IN HA-8 (LAKE CHAD CATCHMENT OFFICE),ONGOING,"7,511,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227477,"MAPPING OF SURFACE WATER RESOURCES IN HA-4 & HA-6
",ONGOING,"7,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227516,"PROVISION OF STORAGE FACILITIES, ARCHIVING AND DIGITIZATION OF PROCUREMENT RECORDS/DOCUMENT",ONGOING,"7,052,500",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227542,"ORGANIZATION OF SEMINARS ON EFFECTIVE PRESS MEDIA CAMPAIGN AND PUBLICITY
",ONGOING,"3,850,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227546,"COLLABORATION WITH MEDIA ORGANIZATIONS ON WATER RELATED PROGRAMME
",ONGOING,"5,600,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28227568,PROGRAMME/SEMINAR ON THE IMPACT OF NEW MEDIA ON THE FUNCTIONS OF THE COMMISSION,ONGOING,"3,220,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28231312,"EMPOWERMRNT/ POVERTY ALLEVIATION ACROSS ADAVI LOCAL GOVERNMENT AREA, KOGI STATE",ONGOING,"70,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28241268,"CONSTRUCTION OF SOLAR POWERED BOREHOLE IN SELECTED COMMUNITIES IN OKENE SENATORIAL DISTRICT, KOGI STATE.",ONGOING,"70,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP28241274,"PROVISION AND SUPPLY OF WATER PUMPING MACHINE FOR IRIGATION IN ZAMFARA WEST SENATORIAL DISTRICT, ZAMFARA STATE",ONGOING,"35,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30109375,MONITORING AND ENFORCEMENT FOR COMPLIANCE IN THE IMPLEMENTATION OF WATER USE REGULATION,ONGOING,"20,230,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30109376,"COLLABORATIVE PROGRAMME WITH NTCWR/NCWR, ADB,GWP-N,JICA, EU, WB, NEWMAP, ECOWAS WATER FOR INTERNATIONAL BEST PRACTICES ON INTEGRATED",ONGOING,"12,010,925",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30109381,"PROCUREMENT OF OFFICIAL VEHICLES (1NO PRADO JEEP, 1NO TOYOTA HILUX)
",ONGOING,"119,245,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30109386,DEVELOPMENT OF TEMPLATE FOR CONTROL OF NEGATIVE IMPACT OF INCESSANT DRILLING OF BOREHOLES,ONGOING,"4,034,468",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30158924,ESTABLISHMENT/COLLABORATION WITH STAKEHOLDERS (FMFBNP) ON THE IMPLEMENTATION OF THE NATIONAL DEVELOPMENT PLAN (NDP) IN THE COMMISSION,ONGOING,"18,600,400",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202370,"STRENGHTENING OF IPPIS HR AND HUMAN DEVELOPMENT
",ONGOING,"17,850,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202375,DEVELOPMENT AND APPLICATION OF MONITORING & ENFORCEMENT OPERATIONAL MANUAL FOR EFFECTIVE MONITORING BY THE COMMISSION,ONGOING,"5,250,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202382,IMPLEMENTATION OF FEDERAL GOVERNMENT FINANCIAL MANAGEMENT PROGRAMMES; IPSAS ACCOUNTING TO ENHANCE THE DRIVE FOR REVENUE,ONGOING,"12,096,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202390,DEVELOPMENT OF STRATEGIES FOR EFFECTIVE/INCREASED REVENUE GENERARION IN THE WATER SECTOR,ONGOING,"7,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202406,NATIONAL ADVOCACY AND SENSITIZATION ON INTEGRATED WATER RESOURCES MANAGEMENT AND SDGs 6.5.1 IN NIGERIA,ONGOING,"4,625,600",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202440,"ESTABLISHMENT OF ELECTRONIC LAW LIBRARY AND LIBRARY.
",ONGOING,"14,350,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP30202453,"DEVELOPMENT OF SOFTWARE FOR ELECTRONIC REGISTRY AND PMS
",ONGOING,"5,614,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP8241265,TRAINING AND EMPOWEREMENT OF WOMEN AND YOUTHS ON FISH BREEDING IN KUCHIKO AND KUDURU COMMUNITIES,ONGOING,"14,000,000",252050001,NIGERIA INTEGRATED WATER MANAGEMENT COMMISSION,
ERGP10244012,"PROVISION AND INSTALLATION OF SOLAR STREET LIGHTS IN DIFFERENT LOCATION IN KACHIA/ KAGARKO LGA, KADUNA STATE. MULTIPLE LOTS",ONGOING,"700,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP10244033,"SOLAR STREET LIGHTS IN KEBBE/TAMBUWAL FEDERAL CONSTITUENCY, SOKOTO STATE (SPU)",ONGOING,"140,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP10244042,"URBAN RENEWAL AND SLUM UPGRADING INVOLVING PROVISION OF SOLAR STREET LIGHTS IN UMUEZEGWU, IHETTE UBOMA, IMO STATE",ONGOING,"43,190,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP10244054,"PROVISION AND INSTALLATION OF LIGHTING INFRASTRUCTURE AT KAWO, ZUGACI AND OTHER TOWNS AND VILLAGES (MULTIPLE LOTS)",ONGOING,"700,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP12244010,CONSTRUCTION OF INNER ROAD/BUILDING INFRSTRUCTURE FOR LASUTECH (PHASE III AND PHASE I) AND PROVISION OF SOLAR POWER AND CONNECTION TO SELECTED,ONGOING,"1,624,700,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP12244030,"ROAD PROJECTS WITHIN KEBBE/TAMBUWAL FEDERAL CONSTITUENCY, SOKOTO STATE (SPU)",ONGOING,"560,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP12244066,"CONSTRUCTION OF (1) MASSALLACIN IDI ROAD, (2) ALI AKOI ALLAH ROAD, (3) SAIFU ROAD (4) UNGUWAN GABAS ROAD, (1) KOROPA ROAD, (2) TSOHON KASUWA ROAD (3)",ONGOING,"1,120,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP1244025,"CONSTRUCTION OF ADDITIONAL SHOPS IN KANO STATE
",ONGOING,"502,568,774",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP1244057,"PAYMENT OF MULTIPLE CONTRACTS: FMWH/HCRW/2022/05/I/82, FMWH/SPUH/2022/05/I/181, FMWH/SPUH/2022/05/I/182,",ONGOING,"3,492,146,336",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244014,"CONSTRUCTION OF NURSING SCHOOL IN IKENNE, OGUN STATE.
",ONGOING,"350,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244017,"CONSTRUCTION / REHABILITATION OF SCHOOL AT KBK KANO
",ONGOING,"67,900,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244027,"CONSTRUCTION OF STORY BUILDING CLASSROOMS AT AWO GARAGE, ANKPA LGA, KOGI STATE",ONGOING,"175,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244037,"CONSTRUCTION OF LIBRARY AT ABAKALIKI/IZZI FEDERAL CONSTITUENCY, EBONYI STATE",ONGOING,"79,443,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244050,URBAN RENEWAL AND UPGRADE OF INFRASTRUCTURE IN SOKOTO SOUTH SENATORIAL DISTRICT (SCHOOLS),ONGOING,"420,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244052,"PROVISION OF CLASSROOM FURNITURE AND OTHER ESSENTIAL ITEMS AT DOKA, KARU AND OTHER SCHOOLS IN THE AREAS (MULTIPLE LOTS)",ONGOING,"700,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244059,"CONSTRUCTION OF TWO UNITS OF UPSTAIRS BOYS AND GIRLS STUDENT HOTEL WITH FURNISHING AT POLICE SECONDARY SCHOOL, DAWAKIN-KUDU, KANO STATE",ONGOING,"140,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244064,CONSTRUCTION OF 1200-SEATING CAPACITY STUDENTS ASSEMBLY HALL AND FURNISHING WITH PUBLIC ADDRESS SYSTEM AND SOLAR INVERTER AT POLICE,ONGOING,"70,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244068,CONSTRUCTION OF PERIMETER AND COMMONROOM AT THE INSTITUTE OF CONTINUED EDUCATION AND E-LEARNING PAIKO,ONGOING,"140,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244073,"PROVISION OF CLASSROOM FURNITURE AND OTHER ESSENTIAL ITEMS AT SHANTAKAU, DAWAKIN AND OTHER SCHOOLS IN THE AREAS (MULTIPLE LOTS)",ONGOING,"700,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP23244081,"PROVISION OF BUSES FOR SCHOOL SHUTTLE, COMMUTTER SERVICES AND SECURITY PATROL IN ZONE B MX AND BOSSO",ONGOING,"280,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP25244047,"COMPLETION OF IDI-ISHIN PRIMARY HEALTH CENTRE, IBADAN NORTH-WEST LOCAL GOVERNMENT, OYO SOUTH SENATORIAL DISTRICT, OYO STATE,",ONGOING,"105,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP25244082,"ON-GOING CONSTRUCTION OF 50 BED MODERN DIAGNOSTIC MEDICAL CENTERS IN SULEJA, PAIKO, KUTA, MUNYA, GURARA AND GAWU BABANGIDA IN NIGER EAST.",ONGOING,"700,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP25244088,"ERGP20241405 - CONSTRUCTION OF GENERAL HOSPITAL IN BENDE FEDERAL CONSTITUENCY, ABIA STATE (MULTIPLE LOTS)",ONGOING,"2,800,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP25244090,"ERGP202414058 - FURNISHING OF GENERAL HOSPITAL IN BENDE FEDERAL CONSTITUENCY, ABIA STATE (MULTIPLE LOTS)",ONGOING,"2,100,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27204430,"CONSTRUCTION OF FEDERAL SECRETARIATS IN KOGI STATES
",ONGOING,"840,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225476,"RENEWED HOPE AGENDA HOUSING SCHEME (CONSTRUCTION OF 20,000 HOUSING UNITS)",ONGOING,"8,050,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225494,"FEDERAL GOVERNMENT NATIONAL HOUSING PROGRAMME NATIONWIDE
",ONGOING,"3,740,661,680",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225930,"CONSTRUCTION OF FEDERAL SECRETARIATS IN ANAMBRA, BAYELSA, EKITI, NASARAWA, OSUN, ZAMFARA STATES",ONGOING,"840,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225939,"CONSTRUCTION OF FEDERAL SECRETARIATS IN ABIA STATE
",ONGOING,"840,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225950,"CONSTRUCTION OF FEDERAL SECRETARIATS IN EBONYI STATE
",ONGOING,"840,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225964,"CONSTRUCTION OF FEDERAL SECRETARIATS IN KEBBI STATE
",ONGOING,"840,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
ERGP27225966,SPECIALIZED ASSESSMENT AND MANDATORY CAPITAL BUDGET MONITORING AND EVALUATION TO ASCERTAIN IMPLEMENTATION OF PROJECTS OF THE MINISTRY WITH,ONGOING,"77,000,000",253001001,FEDERAL MINISTRY OF HOUSING AND URBAN DEVELOPMENT - HQTRS,
